epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
167,16152.9,1.21459,0.79582,0.93153,0.58906,0.47692,0.50042,0.31098,1.28658,0.93356,0.96975,0.000789327,0.000789327,0.000789327
168,16249.4,1.22303,0.79972,0.93182,0.5891,0.47702,0.50044,0.31101,1.28692,0.93392,0.96984,0.000750274,0.000750274,0.000750274
169,16346.3,1.22627,0.80194,0.93207,0.58889,0.47738,0.50065,0.31106,1.28662,0.934,0.96979,0.000712282,0.000712282,0.000712282
170,16443.2,1.22138,0.79723,0.93216,0.58619,0.47833,0.50042,0.31072,1.28678,0.93422,0.96978,0.00067536,0.00067536,0.00067536
171,16535.3,1.20553,0.78988,0.93959,0.58742,0.4776,0.50043,0.31084,1.28681,0.93416,0.96972,0.000639518,0.000639518,0.000639518
172,16624.7,1.19738,0.77388,0.93461,0.58657,0.47812,0.50034,0.3107,1.28683,0.93399,0.96973,0.000604763,0.000604763,0.000604763
173,16714.2,1.19293,0.7687,0.93506,0.58745,0.4776,0.50035,0.31085,1.28677,0.93421,0.96966,0.000571106,0.000571106,0.000571106
174,16803.7,1.19277,0.76997,0.93658,0.59168,0.47564,0.50043,0.31082,1.28692,0.93417,0.96974,0.000538554,0.000538554,0.000538554
175,16893.7,1.19405,0.7663,0.93562,0.58671,0.478,0.50022,0.31089,1.28716,0.93441,0.96988,0.000507115,0.000507115,0.000507115
176,16983.5,1.19145,0.76366,0.93253,0.58841,0.47796,0.5003,0.31078,1.28709,0.93438,0.96984,0.000476796,0.000476796,0.000476796
177,17072.9,1.18587,0.75903,0.93279,0.59212,0.47633,0.49982,0.31053,1.28722,0.93455,0.9699,0.000447606,0.000447606,0.000447606
178,17162,1.18766,0.76116,0.93401,0.59497,0.47465,0.49986,0.31059,1.28728,0.93465,0.96989,0.000419552,0.000419552,0.000419552
179,17251.4,1.18709,0.76155,0.93355,0.589,0.47793,0.49993,0.31065,1.28749,0.93474,0.96996,0.00039264,0.00039264,0.00039264
