epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,12502.4,1.27154,0.87911,0.94994,0.5737,0.47693,0.49829,0.31036,1.28946,0.93463,0.97371,0.00597754,0.00597754,0.00597754
134,12595.8,1.27479,0.87693,0.95122,0.57547,0.47661,0.4988,0.31076,1.2892,0.9346,0.97372,0.00592657,0.00592657,0.00592657
135,12688.7,1.2753,0.87458,0.94778,0.57761,0.47472,0.49868,0.31046,1.28949,0.93471,0.97374,0.00587551,0.00587551,0.00587551
136,12782.3,1.27157,0.87421,0.94953,0.57879,0.47521,0.49913,0.31032,1.28974,0.93458,0.97378,0.00582435,0.00582435,0.00582435
137,12874.9,1.27098,0.87279,0.94822,0.57698,0.47823,0.49966,0.31054,1.28991,0.93446,0.97383,0.00577311,0.00577311,0.00577311
138,12967.9,1.27158,0.87486,0.94964,0.5794,0.47594,0.49967,0.31045,1.28965,0.93419,0.97371,0.00572179,0.00572179,0.00572179
139,13061.4,1.26307,0.86691,0.9472,0.58191,0.47425,0.49911,0.31005,1.28929,0.93452,0.97366,0.0056704,0.0056704,0.0056704
140,13155.5,1.27374,0.87097,0.94863,0.58226,0.47478,0.49899,0.31009,1.28956,0.93429,0.97371,0.00561894,0.00561894,0.00561894
141,13249.5,1.27263,0.87323,0.94956,0.58162,0.47524,0.49889,0.30997,1.28962,0.93428,0.97369,0.00556742,0.00556742,0.00556742
142,13342.9,1.27478,0.8757,0.95018,0.57966,0.47506,0.49876,0.30993,1.29014,0.93392,0.97374,0.00551584,0.00551584,0.00551584
143,13436.4,1.26915,0.86991,0.94829,0.57711,0.47649,0.49865,0.31003,1.29006,0.93401,0.97368,0.00546421,0.00546421,0.00546421
144,13529.6,1.27138,0.86879,0.94825,0.57502,0.4787,0.49853,0.30999,1.29048,0.9336,0.97378,0.00541253,0.00541253,0.00541253
145,13623.7,1.26787,0.86959,0.94671,0.57368,0.47735,0.49869,0.30986,1.29051,0.93338,0.97375,0.00536081,0.00536081,0.00536081
146,13717.7,1.27259,0.87067,0.94814,0.57723,0.47578,0.49829,0.31001,1.29052,0.93332,0.9737,0.00530906,0.00530906,0.00530906
147,13811.1,1.26602,0.86564,0.94769,0.57726,0.47621,0.49818,0.30993,1.29093,0.93315,0.97367,0.00525728,0.00525728,0.00525728
148,13905.2,1.2616,0.86161,0.9451,0.57413,0.47901,0.49815,0.30989,1.2908,0.933,0.97362,0.00520548,0.00520548,0.00520548
149,13998.7,1.26178,0.86312,0.94543,0.57252,0.47923,0.49809,0.30968,1.29086,0.93285,0.9737,0.00515366,0.00515366,0.00515366
150,14091.9,1.26257,0.85952,0.94539,0.57057,0.47932,0.49779,0.30977,1.2907,0.93276,0.97364,0.00510184,0.00510184,0.00510184
151,14185.7,1.2681,0.86599,0.94711,0.57078,0.4799,0.4978,0.30974,1.29119,0.93277,0.97368,0.00505,0.00505,0.00505
152,14279,1.25759,0.85876,0.94593,0.56909,0.4817,0.49829,0.3101,1.29111,0.93279,0.97368,0.00499816,0.00499816,0.00499816
153,14371.9,1.26186,0.86037,0.94727,0.57299,0.48107,0.4988,0.31042,1.29141,0.93273,0.97381,0.00494634,0.00494634,0.00494634
154,14465.4,1.25329,0.85127,0.94283,0.57207,0.48034,0.49882,0.31057,1.29165,0.93255,0.97394,0.00489452,0.00489452,0.00489452
155,14559.7,1.26043,0.85737,0.94492,0.57441,0.47858,0.499,0.31061,1.29133,0.93252,0.97375,0.00484272,0.00484272,0.00484272
156,14653.2,1.25886,0.85462,0.94352,0.57348,0.47992,0.49914,0.31088,1.29162,0.93272,0.97378,0.00479094,0.00479094,0.00479094
157,14746,1.25875,0.85388,0.94558,0.57767,0.47838,0.49921,0.31083,1.29129,0.93231,0.97381,0.00473919,0.00473919,0.00473919
158,14839.2,1.25728,0.85364,0.94428,0.57768,0.47831,0.49917,0.3109,1.29143,0.93228,0.97383,0.00468747,0.00468747,0.00468747
159,14932.4,1.25581,0.85398,0.94382,0.57684,0.47811,0.49913,0.31094,1.29165,0.93234,0.97384,0.00463579,0.00463579,0.00463579
160,15025.7,1.25427,0.84921,0.94549,0.57716,0.47703,0.49895,0.31067,1.29178,0.932,0.97385,0.00458416,0.00458416,0.00458416
