epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,29444.4,2.12436,0.75513,0.71209,0.87684,0.72311,0.76674,0.35284,2.02932,0.73948,0.72344,0.00294239,0.00294239,0.00294239
162,29618.3,2.13131,0.75937,0.70947,0.87353,0.72589,0.76707,0.35317,2.02791,0.73785,0.7236,0.00288628,0.00288628,0.00288628
163,29792.2,2.15164,0.75589,0.7084,0.8783,0.72323,0.76811,0.35355,2.02676,0.73762,0.72348,0.0028305,0.0028305,0.0028305
164,29966.4,2.13626,0.75333,0.70929,0.87414,0.72486,0.76662,0.35366,2.02738,0.73696,0.72315,0.00277508,0.00277508,0.00277508
165,30140.2,2.11144,0.74989,0.71631,0.87715,0.72381,0.76759,0.3538,2.026,0.73704,0.72319,0.00272002,0.00272002,0.00272002
166,30313.8,2.11793,0.75055,0.7159,0.87683,0.72416,0.76733,0.35436,2.02598,0.73713,0.72302,0.00266532,0.00266532,0.00266532
167,30487.6,2.12916,0.75304,0.71109,0.87782,0.72498,0.76803,0.35451,2.02478,0.73714,0.72309,0.002611,0.002611,0.002611
168,30661.3,2.1344,0.75832,0.71142,0.87798,0.72354,0.76781,0.35465,2.02524,0.73669,0.72301,0.00255707,0.00255707,0.00255707
169,30835.4,2.10585,0.74225,0.71263,0.87677,0.72626,0.7677,0.35469,2.02271,0.73634,0.72303,0.00250352,0.00250352,0.00250352
170,31009.2,2.1055,0.75159,0.71159,0.87655,0.7273,0.76841,0.35463,2.02306,0.73567,0.72286,0.00245039,0.00245039,0.00245039
171,31182.5,2.12184,0.74808,0.70896,0.87751,0.72626,0.76794,0.35541,2.02219,0.73595,0.72288,0.00239766,0.00239766,0.00239766
172,31356.5,2.09585,0.74618,0.71258,0.87797,0.72598,0.7687,0.35536,2.02166,0.7356,0.7227,0.00234535,0.00234535,0.00234535
173,31530.4,2.10517,0.74939,0.70961,0.87918,0.72451,0.76896,0.35517,2.02168,0.73495,0.72282,0.00229347,0.00229347,0.00229347
174,31704.6,2.09965,0.74308,0.71445,0.88101,0.72556,0.7693,0.35568,2.02084,0.73566,0.72271,0.00224202,0.00224202,0.00224202
175,31878.5,2.08773,0.73708,0.71268,0.87859,0.72773,0.7693,0.35615,2.01925,0.73428,0.72282,0.00219102,0.00219102,0.00219102
176,32052.3,2.09097,0.74406,0.71211,0.8796,0.72701,0.76979,0.35654,2.01918,0.73459,0.72276,0.00214046,0.00214046,0.00214046
177,32226,2.0854,0.74055,0.71331,0.88009,0.72556,0.76987,0.35596,2.02055,0.73506,0.72253,0.00209037,0.00209037,0.00209037
178,32399.6,2.09619,0.73762,0.70826,0.88018,0.72841,0.77011,0.35713,2.02019,0.73506,0.72246,0.00204075,0.00204075,0.00204075
179,32573.2,2.11044,0.74778,0.71041,0.88446,0.72698,0.77211,0.35672,2.0187,0.73472,0.72251,0.00199159,0.00199159,0.00199159
